,ean,ctr
10719,05909991480622,0
11204,05909991477813,0
11208,05909991338268,0
11209,05909991479305,0
11229,05909991458348,0
11237,05909991482398,0
11238,05909991480448,0
11323,05909991478117,0
11530,05909991483807,0
11556,05909991418984,0
11605,05909991424558,0
11606,05909991421137,0
11607,05900411004657,0
11608,05900411003551,0
11609,05900411002998,0
11611,05909991451172,0
11612,05909991451042,0
11791,05903792743580,0
12010,05909991480691,0
12014,05909991480707,0
12128,05909991483036,0
12306,05208063003388,0
12482,05909991474027,0
12485,05909991474034,0
12717,05909990058747,0
13305,05909991473341,0
13474,05909991460495,0
13475,05909991460501,0
13504,05909991195755,0
13506,05909991195762,0
13905,05909991484712,0
13907,05909991474461,0
14013,05909991398606,0
14014,05909991398620,0
14070,05909991496296,0
14139,05909991466138,0
14140,05909991466145,0
14226,05909991490843,0
14411,05909991454722,0
14412,05909991454654,0
14413,05909991454708,0
14584,05995327187068,0
14585,05995327187051,0
14586,05995327187082,0
14587,05995327187129,0
14588,05995327187112,0
14589,05995327187143,0
14590,05995327187181,0
14591,05995327187174,0
14592,05995327187242,0
14593,05995327187235,0
14594,05995327187297,0
14595,05995327187020,0
14666,05909991472023,0
14668,05909991472030,0
15526,05909991475079,0
15527,05909991475086,0
15528,05909991475093,0
15529,05909991475062,0
15688,05909991480509,0
15689,05907594032880,0
15690,05995327182650,0
15691,05995327182667,0
15692,03838989721473,0
15694,05907626709803,0
15696,05903792662263,0
15697,05909991481131,0
15698,05909991473174,0
15699,05909991473105,0
15700,05905669739351,0
15704,05907626709728,0
15705,05909991483739,0
15707,03838989744557,0
15708,03838989744571,0
15709,05909991483265,0
15710,05909991488659,0
15815,05909991496791,0
15818,05909991496807,0
16215,05909991345815,0
16216,05909991345785,0
16249,05909991323837,0
16250,05909991323875,0
16251,05909991323783,0
16312,05909991481711,0
16342,05901812162076,0
16345,05909991372385,0
16346,05909991457556,0
16347,05909991457570,0
16348,05909991401863,0
16349,05909991401887,0
16934,04032717994439,0
17008,05909991499655,0
17016,05909991496456,0
17021,05909991496463,0
17212,05909991458997,0
17213,05909991459161,0
17214,05909991459062,0
17215,05909991459093,0
17216,05909991458966,0
17388,05909991499785,0
17391,05909991499792,0
17581,05909991423636,0
17583,05909991231071,0
17683,07613421054557,0
17684,07613421054564,0
17685,07613421054571,0
17887,05909991447557,0
17888,05909991447595,0
17889,05909991447632,0
18076,05909991315948,0
18077,05909991315924,0
18710,06432100058607,0
18711,05909991303570,0
19158,05995327188713,0
19159,05995327188720,0
19160,05995327188706,0
19161,05900411009065,0
19162,05900411009058,0
19163,05900411009089,0
19164,05900411009072,0
19165,05909991475468,0
19166,05909991475475,0
19167,05909991475420,0
19443,05909991452100,0
19454,05909991480523,0
19509,05909991457952,0
19510,05909991457921,0
19511,05909991457891,0
19644,05909991496579,0
19646,05909991496586,0
19710,05909991397623,0
19712,05909991397456,0
19834,05909991420970,0
19845,05909991483647,0
19847,05907594033207,0
19858,05909991461393,0
19859,05909991461317,0
19866,05909991314620,0
20167,05909991456276,0
20302,05909991482060,0
20304,05909991482077,0
20487,05909991492724,0
20488,05909991492731,0
22444,05909990998357,0
22447,05909990998203,0
22449,05909990998272,0
22762,05909991196110,0
22763,05909991195977,0
22764,05909991196042,0
24065,05909990783489,0
24066,05909990783571,0
24067,05909990783533,0
24241,05909991463557,0
